id,text,word_count
58,"upwards and lift above the head with the palms facing outwards. Exhale The arms lower to shoulder height. The p alms face backward. Inhale The arms lower and face forward. The p alms face forward . ARM CIRCLE IN & OUT The arms are medially rotated in the starting position.  The arms rotate from internal rotation into external rotation over head and back down to a n internally rotated position. ARM SERIES & RELEVÉ The heels lift and lower simultaneously with the arm movement. ARM SERIES & BALANCE The exercise is executed with the heels lifted (semi -point). SINGLE ARM SERIES The movement is c omplete d with only one arm. ARM SERIES COORDINATION Begin with one arm and follow after one breath with the second arm. Page 90 / 215 ®Copyright Material Contemporary Pilates ARM SERIES: BALLERINA ARMS & ARM CIRCLE TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The neck is in the natural elongation of the spine and the head is balanced upon the upper most vertebra. The gaze is directed forwards. Technical During the whole arm movement the hands stay with in the field of vision. Imaginary Imagine you are standing against a wall and the hands remain always slightly away from the wall. Technical The centre is engaged to maintain the stability in the lumbar spine. Kinesthetic Feel the melting of the ribs into your abdomen whilst you open your arms. Kinesthetic Feel the gliding movement of your shoulder blades whilst you move your arms; the shoulder blades massage your back. Imaginary Imagine a puppeteer up in the ceiling guiding your arm movements. Imaginary Imagine the bones of your upper arms gliding through soft butter in your shoulder joints . Tactile Place your hands softly upon the shoulders of the par ticipant ; gently pull outwards giving a sense of width across the shoulders. Notes PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 91 / 215 TIC TOC APPLIED MECHANICAL PRINCIPLES Axial Elongation • Breathing • Shoulder Organisation EXERCISE AIMS & BENEFITS STARTING POSITION & PREPARATION Optimal Standing Body Position.  The arms are extended out to the side at shoulder height. MOVEMENT & BREATHING PATTERN Inhale Elongate and side bend the spine to the right (lateral flexion). The right arm reaches up and across the body, while t he left arm is lowered. The pelvis remains neutral. Exhale Lift the spine into a neutral position again . The arms are balanced at shoulder height. Inhale Elongate and side bend the spine to the left . Exhale Return to the starting position. The breathing pa ttern can be reversed depending on the exercise focus or aim. The exercise can be executed by alternating sides 5 times each or the lateral flexion can be held for 5 breaths on each side.",464
59,"the spine to the left . Exhale Return to the starting position. The breathing pa ttern can be reversed depending on the exercise focus or aim. The exercise can be executed by alternating sides 5 times each or the lateral flexion can be held for 5 breaths on each side. Page 92 / 215 ®Copyright Material Contemporary Pilates TIC TOC MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS TIC TOC ARMS OVERHEAD TIC TOC ARM FLOAT The arms are extended over head in starting position. One arm is lowered during lateral flexion . The lateral flexion is maintained and the lower arm lifts with the exhalation and lowers with the inhalation several times. TIC TOC & H IP SHIFT Shift the pelvis sideways as you side bend; one arm can be lowered or both arms can remain extended over head . PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 93 / 215 TIC TOC TIC TOC STRETCH TIC TOC STRETCH CROSSED LEGS Interlace the fingers above the head with the index fingers point ing up. The lower arm lengthens the contralateral side of the body and opens the ribcage laterally . When the spine is bent to the right, the left leg is crossed behind the right. The stretch is maintained for a few breaths. TIC TOC SPIRAL Maintain lateral flexion a nd slightly rotate the thoracic spine t o the front or up towards the ceiling. The rotation is maintained for a few breaths . TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The spine is elongate d as much as possible and bent to the side. Technical In side flexion the pubic bone draws up towards the belly button and the ribcage towards the opposite hip bone. The o bliques are strongly activated a nd the lower back elongated. Technical The pelvis is aligned with both hip bones levelled and poi nting forwards. Technical The finger tips of the right arm reach up towards the ceiling. The right shoulder remains relaxed and the shoulder blade stable. Imaginary Touch the ceiling with your finger tips. Kinesthetic Maintain the space between the right ear and the right shoulder. Page 94 / 215 ®Copyright Material Contemporary Pilates TIC TOC TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical In side flexion to the left the right foot presses down onto the floor and the right ribcage lifts up towards the ceiling. Imaginary Listen with your right ear on the ceiling while the right foot is pressing down. Kinesthetic Anchor the foot firmly to the floor. Imaginary The upper body forms a long even arc. Imaginary Imagine your lungs like balloons. When you inhale and side bend to the left, the right lung balloon is expanding. When you exhale to lift the spine, the lung balloon is deflating.",485
60,"Kinesthetic Anchor the foot firmly to the floor. Imaginary The upper body forms a long even arc. Imaginary Imagine your lungs like balloons. When you inhale and side bend to the left, the right lung balloon is expanding. When you exhale to lift the spine, the lung balloon is deflating. Kinesthetic Lift through the left ribcage when bending to the left and feel the right side of the ribcage open. Imaginary Imagine the ribs open like a Japanese fan. Imaginary The pelvis is stable and the spine bends and extends like a palm tree in the wind. Imaginary Imagin e you are standing between 2 glas s walls. Bend right and left without touching the walls. Imaginary Imagine your spinal discs to be like air cushions that fill up and expand with each inhalation. Feel the softly cushioned movement of the spine. Tactile Place your hands gently at the side of the ribcage to support the later al flexion. Notes PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 95 / 215 BOW & ARROW APPLIED MECHANICAL PRINCIPLES Axial Elongation • Segmental Spinal Movement • Shoulder Organisation • Breathing EXERCISE AIMS & BENEFITS STARTING POSITION & PREPARATION Optimal Standing Body Position.  The arms are extended to the front at chest height. MOVEMENT & BREATHING PATTERN Inhale Reach forward with your right arm and allow the right scapula to glide into slight protraction. The protraction of the scapula initiates the thoracic rotation. Exhale Keep rotating the thoracic spine in a segmental motion to the left and bend the left elbow back diagonally. The gaze of the eyes follows the movement. Inhale Extend the left elbow keeping the shoulder blade stable. Exhale De-rotate the thoracic spine in a segmental motion. T he left arm follows until it’s extended in front at chest height again the right scapula glides back into a ne utral position. The exercise can be executed in 1 breath. Repeat the exercise 4 - 5 times on each side. BO: Centre BI: Protraction, rotation BO: Rotation, elbow bends BI: Arm extends Page 96 / 215 ®Copyright Material Contemporary Pilates BOW & ARROW MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS BOW & ARROW with Elbow Flexion and Extension BOW & ARROW in O ne Breath Inhale Reach forward with the right arm and let the shoulder blade glide along the ribcage . The thoracic spine rotates while the left elbow bends and reaches diagonally back. The gaze of the eyes follows the movement. The lumbar -pelvic stability is maintained. Exhale De-rotate the thoracic spine un til it’s centred; move the left arm to the front at the same time. The right shoulder blade glides back to its neutral position. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 97 / 215 BOW & ARROW BOW & ARROW with F lowing Arm Movement Let movement and breath flow.",498
61,"til it’s centred; move the left arm to the front at the same time. The right shoulder blade glides back to its neutral position. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 97 / 215 BOW & ARROW BOW & ARROW with F lowing Arm Movement Let movement and breath flow. BOW & ARROW with E xtended Arms Keep the arms extended during the thoracic rotation and de- rotation. BODY POSITIONS The exercise can be executed in high k neeling, sitting on a chair or exercise ball, as well as sittin g on the floor. High Kneeling Tailor’s Sit TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The shoulders remain relaxed and the neck long with head balanced on the centre of the spine. Technical Reach to the front with the right arm to initiate the rotation to the left. Technical The bent elbow reaches diagonally back while the shoulder blade is stabilized on the ribcage. Technical Follow the elbow with your eyes. Technical Both hip bones face straight forward. Kinesthetic Reach forward with the left hip bone as you rotate to the left . Imaginary Imagine a light shining from your hip bones straight forward to the wall in front of you. Technical The shoulder blade glides away from the spine with the inhalation. The ro tation follows the movement of the shoulder blade. Kinesthetic Feel how the shoulder blade is gliding forward and the sternum effort lessly rotates around . Imaginary Imagine a light shining out of your sternum. It illum inates the room with its quarter turn. Imaginary Imagine the elastic resistance of the bow as you rotate. Return to the starting position with an easy movement. Kinesthetic Feel the connection of the ribs and the hips during the rotation. Imaginary Imagine the pelvis and the ribs to be two perfectly stacked rings. The rib -ring rotates directly above the pelvic -ring. Imaginary Imagine your ribcage to be a wheel that you turn a little bit further with ea ch inhalation. Tactile Place your hands onto the participant’s hip bones and stabilize the pelvis during rotation. Page 98 / 215 ®Copyright Material Contemporary Pilates BOW & ARROW Notes PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 99 / 215 FOOTWORK APPLIED MECHANICAL PRINCIPLES Extremity Alignment • Disassociation EXERCISE AIMS & BENEFITS STARTING POSITION Optimal Standing Body Position.  The arms can be relaxed alongside the body or extended out to the side at shoulder height. WALKING MOVEMENT & BREATHING PATTERN Exhale Lift one heel off the floor. The knee points forward and the ankle is stabilized. The pelvis is three dimensionally stabilized. Inhale Lower the heel to the floor . Exhale Peel the other heel off the floor . Inhale Roll the heel down to the floor . Repeat the lifting and lowering of the heel 5 times on each side. The exercises can be complemented with other FOOT WORK variations. Tip: Educate your participants. Explain the importance of strong and adaptable feet and how their alignment influences posture.",499
62,"Inhale Roll the heel down to the floor . Repeat the lifting and lowering of the heel 5 times on each side. The exercises can be complemented with other FOOT WORK variations. Tip: Educate your participants. Explain the importance of strong and adaptable feet and how their alignment influences posture. Page 100 / 215 ®Copyright Material Contemporary Pilates FOOTWORK RELEVÉ MOVEMENT & BREATHING PATTERN The arm pattern is optional . Exhale Lift both heels simultaneously off the floor. The ankles are stabilized laterally and the leg position remains neutral. The pelvis is stabilized. Inhale Lower the heels simultaneously . CAROLE’S PLIÉ MOVEMENT & BREATHING PATTERN The arm movement is optional. Inhale Parallel Plié: bend the knees. Exhale Lift the heels off the floor . The upper body remains at the same height; the knee flexion increases. Inhale Stay in plantar flexion (semi- point) and bend the knees. Exhale Extend the legs and lower the heels. BI: Parallel Plié BO: Relevé BI: Extend legs BO: Lower heels PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 101 / 215 FOOTWORK MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS RUNNING Keep the natural flow of breath. Execute the WALKING motion in various faster paces. RELEVÉ PILATES V Lift and lower the heels in Pilates V. CAROLE’S PLIÉ PILATES V Execute the exercise in Pilates V. RELEVÉ & PLIÉ PILATES V The arm movement is optional. Exhale Lift the heels off the floor. Inhale Stay in plantar flexion (semi- point) and bend the knees . Exhale Extend the legs. Inhale Lower the heels. Page 102 / 215 ®Copyright Material Contemporary Pilates FOOTWORK TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The centre remains active during the duration of the exercise to assure optimal dynamic lumbar -pelvic stability. Imaginary Imagine your pelvis to be a bowl with a scoop of vanilla (or whatever flavour you fancy) ice cream in the middle. Keep the bowl completely still so the ice cream stays balanced in the centre. Technical The leg alignment is maintained . Technical Articulate the foot, instead of a mechanical lifting and lowering of the heels. Kinesthetic Think of peeling the heel off the floor, rather than just lifting it. Kinesthetic Feel how the small joints in the feet are mobilized and lubricated. Kinesthetic The motion is as smooth as the movement of a cat. Technical Stabilize the ankles and knees on the way up and down . Technical The ball below the big toe remains in constant contact with the floor to promote lateral ankle stability. Kinesthetic Feel how the weight on the ball below the big toe increases stability on the outside of your ankle. Tactile Place your hands onto the hip bone of the participant to assist a proper pelvic alignment.",480
63,"toe remains in constant contact with the floor to promote lateral ankle stability. Kinesthetic Feel how the weight on the ball below the big toe increases stability on the outside of your ankle. Tactile Place your hands onto the hip bone of the participant to assist a proper pelvic alignment. Notes PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 103 / 215 KNEE LIFT & AEROPLANE APPLIED MECHANICAL PRINCIPLES Centring • Disassociation • Segmental Spinal Stability • Extremity Alignment EXERCISE AIMS & BENEFITS KNEE LIFT STARTING POSITION Optimal S tanding Body Position.  The arms are extended laterally at shoulder height .  One heel is lifted off the floor . MOVEMENT & BREATHING PATTERN Inhale Lift the knee . The pelvis is dynamically stabilized. The spine is neutral and elongated . Exhale Lower the gesture leg until the toes lightly touch the floor. The breathing pattern can be reversed. Repeat the exercise 6 – 10 times. BI: Lift the leg BO: Lower the leg VARIATION: Integrate arm movement Page 104 / 215 ®Copyright Material Contemporary Pilates KNEE LIFT & AEROPLANE MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS KNEE LIFT BALANCE Keep the gesture leg lifted for a few breaths. KNEE LIFT & PLIÉ Bend and extend the supporting leg (the toes of the gesture leg can be on the floor for more balance). TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The pelvis is neutral and the ribcage directly above the pelvic ring. Imaginary Imagine your pelvis to be scales that you want to keep in perfect balance. Kinesthetic The supporting leg is softly extended. All toes are relaxed on the floor. Kinesthetic Lift and lower the gesture leg in an even pace and range of motion. Technical The gesture leg moves in alignment with the hip joint. Technical Actively ‘draw’ the head of the thigh bone into the hip socket to assure a deep muscular connection . Kinesthetic Feel the sitbone of the gesture leg descending towards the floor as the knee lifts. Imaginary Imagine a little weight hanging off your tailbone . It draws your tailbone down as the knee lifts. Imaginary Imagine your knee is suspended from the ceiling with an elastic band; the descend is supported and the lift is assisted. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 105 / 215 KNEE LIFT & AEROPLANE AEROPLANE STARTING POSITION  The upper body is tilted forward.  The gesture leg is extended back with the toes touching the floor.  The pelvis and the spine are neutral.  The supporting knee is slightly bent . MOVEMENT & BREATHING PATTERN Exhale Lift the leg and lower the upper body in balance maintaining a neutral alignment of the spine, pelvis and hip joint. The angle of the whole body alignment can vary from any diagonal to a horizontal position.",493
64," The supporting knee is slightly bent . MOVEMENT & BREATHING PATTERN Exhale Lift the leg and lower the upper body in balance maintaining a neutral alignment of the spine, pelvis and hip joint. The angle of the whole body alignment can vary from any diagonal to a horizontal position. The position is maintained for 6 – 10 breaths . MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated L umbar Spine  Segmental Spinal Movement  Page 106 / 215 ®Copyright Material Contemporary Pilates KNEE LIFT & AEROPLANE REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS AEROPLANE & ARM CIRCLE Integrate Bilateral or Unilateral Arm C ircles. Bilateral Arm Circles Unilateral Arm Circles AEROPLANE FLYING Exhale Rotate the pelvis over the supporting femur; lateral rotation of the hip joint. The gesture leg remains stable and simply follows the movement of the pelvis. Inhale The pelvis rotates down until it’s parallel to the floor again . TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The c entre is strongly activated. The pubic bone slightly draws up towards the belly button. Technical The knee of the supporting leg is slightly bent. The toes are relaxed on the floor. Technical The gesture leg is fully extended and reaching back. Technical The knee of the gesture leg points towards the floor. Technical The stren gth of the gluteal muscles keep the leg lifted and aligned. Technical Keep t he heel, hip bone, shoulder and ear in one line. Kinesthetic Reach back with the gesture leg. Imagine you want to touch the wall with your big toe. Reach forward with the crown of your head as if you want to touch the wall in front of you. Kinesthetic Reach out into the room and expand the space around you. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 107 / 215 4-POINT KNEELING ARM & LEG LIFT APPLIED MECHANICAL PRINCIPLES Segmental Spinal Stability • Disassociation • Shoulder Organisation • Weight Bearing • Extremity Alignment EXERCISE AIMS & BENEFITS STARTING POSITION Quadruped Kneeling Position .  It’s important to cue the starting position with accuracy and attention to detail. 4 -point kneeling is an exercise itself. MOVEMENT & BREATHING PATTERN LEG LIFT  The gesture leg is extended back .  The toes lightly touch the floor . Exhale Lift the gesture leg until the hip joint is extended to maximum. The pelvis and the lumbar spine are stabilized in a neutral position. Inhale Lower the gesture leg. Repeat the exerc ise 5 – 10 times right and repeat on the le ft side. ARM LIFT Exhale Lift one arm while stabilizing the shoulder blade. The supporting shoulder and shoulder blade is firmly stabilized. Inhale Lower the arm. The exercise can be executed by 10 times alternating arms or by lifting one arm 5 times and then the other.",478
65,"on the le ft side. ARM LIFT Exhale Lift one arm while stabilizing the shoulder blade. The supporting shoulder and shoulder blade is firmly stabilized. Inhale Lower the arm. The exercise can be executed by 10 times alternating arms or by lifting one arm 5 times and then the other. Page 108 / 215 ®Copyright Material Contemporary Pilates ARM & LEG LIFT ARM & LEG LIFT Exhale Slide the right leg back, lift it off the floor until the hip joint is extended. Simultaneously lift the left arm. The body remai ns centred and the lumbar -pelvic stability is maintained. Inhale Lower the right leg, bend the knee and slide it back underneath the hip joint. Simultaneously lower the left arm and place the hand onto the floor. The exercise can be executed by alternating sides 5 times each. Or staying on one side for 5 – 10 repetitions and then changing sides. MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS LEG SLIDE The foot slides along the floor while the leg extends and bends. CROSSING The elevated gesture leg crosses over (adducting) the stationary leg. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 109 / 215 ARM & LEG LIFT LEG CURL The elevated gesture legs bends and extends.  The foot and ankle can stay in plantar flexion or plantar and dorsi flexion can be alternated. Plantar flexion Plantar flexion o r dorsi flexion LEG PRESS Quadruped Kneeling Position . Inhale Lift both feet off the floor . Exhale Lower the feet and press the top of the feet and shin bones lightly onto the floor . WALKING WITH HANDS Quadruped Kneeling Position. Flowing Breath Lift one hand after the other off the floor; think of the light footed movements of a cat. TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY QUADRUPED KNEELING Technical The weight is evenly distributed between the knees and the hands. The inside of the elbows point forward at a 45° angle. The upper arms are spiralling out and the forearms are spiralling in. The hands are firmly connected to the floor with the weight slightly more towards the little fingers . The shoulder blades are flat on the ribcage. The neck is the natural extension of the upper ba ck. Technical Once the neck is properly aligned, focus on a spot on the floor. Keep the gaze on that spot during the duration of the exercise. Tactile Place your hands gently on the side and the back of the person’s head. Your thumbs are underneath the occiput and the other four fingers lightly hold the side of the head. Lengthen the crown of the head forward and elongate the cervical spine through mild traction. Kinesthetic Pull the mat slightly apart with your hands to maintain the width across the chest .",488
66,"Your thumbs are underneath the occiput and the other four fingers lightly hold the side of the head. Lengthen the crown of the head forward and elongate the cervical spine through mild traction. Kinesthetic Pull the mat slightly apart with your hands to maintain the width across the chest . Technical The muscles around the s houlder blades stabilize by even pull in all directions . Kinesthetic Feel how the ribcage is firmly held by the muscles around the shoulder blades. Kinesthetic Feel the even space between the shoulder bl ades and between the collar bones. Tactile With light touch place your hands between the collar bones and the shoulder blades of the participant to give the person a sense of width . Kinesthetic Press the shin bones onto the floor lightly and feel the c entre engage . Page 110 / 215 ®Copyright Material Contemporary Pilates ARM & LEG LIFT TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY MOVEMENT Technical The spine is elongated and the pelvis stabilized in a neutral position for the whole duration of the exercise. Technical The weight stays as evenly distributed as possible. Imaginary Imagine you are kneeling on a thin layer of ice and you need to keep the weight as evenly distributed as possible to keep the ice intact. Imaginary Imagine you are balancing a glas s of champagne on your sacrum . Kinestheti c Draw the pubic bone slightly towards the belly button when lifting the leg (at end range hip extension) . Kinesthetic Press the flat part above the big toe of the supporting leg onto the floor when lifting the gesture leg. Kinesthetic The upper part of yo ur supporting arm is deeply connected into the shoulder joint . Kinesthetic Feel the length of the body during the ARM & LEG LIFT; from the big toe across the body to the opposite hand. Notes PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 111 / 215 MOVING PUSH UP APPLIED MECHANICAL PRINCIPLES Shoulder Organisation • Segmental Spinal Stability • Weight Bearing • Extremity Alignment • Disassociation EXERCISE AIMS & BENEFITS MOVING PUSH UP I STARTING POSITION Modified Quadruped Kneeling Position.  The forearms are on the floor with the elbows underneath the shoulder joints.  The knees are underneath the hip bones. MOVEMENT & BREATHING PATTERN Exhale Extend the elbows and lift the forearms off the floor. The pelvis stays above the knees. Inhale Shift the weight forward until the shoulders are directly above the hands. Lumbar -pelvic stability is maintained. Exhale Bend the elbows back towards the knees until the forearms are on the floor. The pelvis remains stationary. Inhale Shift the pelvis back until the hip joints are above the knees. Repeat the exercise 6 – 10 times.",457
67,"shoulders are directly above the hands. Lumbar -pelvic stability is maintained. Exhale Bend the elbows back towards the knees until the forearms are on the floor. The pelvis remains stationary. Inhale Shift the pelvis back until the hip joints are above the knees. Repeat the exercise 6 – 10 times. Starting Position BO: Extend arms BI: Shift the upper body forward BO: Bend elbows and lower forearms to the floor BI: Shift the upper body back Page 112 / 215 ®Copyright Material Contemporary Pilates MOVING PUSH UP MOVING PUSH UP II STARTING POSITION Quadruped Kneeling Position. MOVEMENT & BREATHING PATTERN Inhale Bend the elbows until the forearms rest on the floor. The pelvis remains in a neutral, stable position. Exhale Lift and extend the elbows. Repeat the exercise 5 – 10 times. Caution : Should a participant experience pain in the elbow joint, advise them to either decrease the range of motion or alternatively do BASIC TRICEPS PUSH UP. MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS BASIC TRICEPS PUSH UP  The distance between the hands and knees can vary. The further away the hands from the knees the more challenging it is.  The focus is on scapula stability; adapt the range of motion to the existing degree of stability. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 113 / 215 MOVING PUSH UP TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical The pelvis and the spine are stabi lized in a neutral position during the whole duration of the exercise. Kinesthetic Feel how the ‘abdominal corset’ stabilizes the lumbar -pelvic area. Technical The neck is long and the natural extension of the thoracic spine. Kinesthetic The shoulders are broad and drawn away from the ears. Technical The whole hand is resting on the floor with the outer edge firmly pressed down. Kinesthetic Press up through the outer edges of the hands. Kinesthetic Feel you are pressing yourself away from the floor, rather than having your body weight pulling you down towards the floor. Technical The elbows stay close to the body when they bend; the tip of the elbows point back towards the feet. Imaginary Imagine you are kneeling between two glas s walls and your elbows can only move within the boundaries of your body without touching the glas s. Kinesthetic The elbows spiral outwards as you bend them and then spiral back as you extend the arms. Tactile Place your hands on the outside of the particip ant’s elbows and guide the movement. Tactile Stand behind the participant with your lower legs on either side of their pelvis. With your hands you can support their optimal shoulder organisation and the alignment of the arms.",470
68,"extend the arms. Tactile Place your hands on the outside of the particip ant’s elbows and guide the movement. Tactile Stand behind the participant with your lower legs on either side of their pelvis. With your hands you can support their optimal shoulder organisation and the alignment of the arms. Notes Page 114 / 215 ®Copyright Material Contemporary Pilates THREAD THE NEEDLE APPLIED MECHANICAL PRINCIPLES Shoulder Organisation • Axial Elongation • Weight Bearing • Breathing EXERCISE AIMS & BENEFITS STARTING POSITION Quadruped Kneeling Position.  One arm is extended out to the side at shoulder level. MOVEMENT & BREATHING PATTERN Exhale The right arm reach es below the ribs across the body to the left. The shoulder blade glides into slight protraction. The thoracic spine segmentally rotates to the left. The supporting elbow bends and the shoulder retract s. Lumbar -pelvic stability is maintained throughout. Inhale Reverse the movement pattern; de- rotate the thoracic spine segmentally, let the scapula glide back to a neutral position, reach the gesture arm out to the side and extend the supporting elbow. Repeat the movement 5 – 8 times on one side and then the other. MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 115 / 215 THREAD THE NEEDLE REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS THREAD THE NEEDLE UP  This exercise can be done independently or as part of THREAD THE NEEDLE. Exhale Activate through the posterior muscles of the supporting arm, laterally rotate the upper arm and lift the sternum. The thoracic spine rotates upwards with a segmental motion. The gesture arm lifts in harmony with the rotation of the upper back. It reaches up towards the ceiling at end range. The supporting arm is extended and the upper arm deeply connected to the shoulder joint. Lumbar -pelvic stability is maintained. The rotation can be maintained for one or a few breaths. Inhale Centre the thoracic spine and lower the arm to shoulder level. THREAD THE NEEDLE STRETCH  Place the gesture arm and should er on the floor; reach up towards the ceiling with the other arm.  The head touches the floor lightly without bearing weight.  The pelvis can be positioned above the knees or shifted back as far as comfortable.  Maintain the position for a few breaths. or TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Kinesthetic Feel the solid y of the deep connection between the head of the upper arm and the shoulder. Technical Maintain the stability of the pelvis and the lengths in the spine during the rotation. Imaginary Imagine y our spine is a string of pearls, lengthen the string before turning one pearl after the other. Kinesthetic Length en the tailbone back and the crown of the head forward.",480
69,"shoulder. Technical Maintain the stability of the pelvis and the lengths in the spine during the rotation. Imaginary Imagine y our spine is a string of pearls, lengthen the string before turning one pearl after the other. Kinesthetic Length en the tailbone back and the crown of the head forward. Page 116 / 215 ®Copyright Material Contemporary Pilates THREAD THE NEEDLE TECHNICAL, KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Imaginary Imagine a light shining out of your breas t bone. See the small light arc as you rotate the spine. Tactile Stand behind the participant with your knees either side of their pelvis. Stabilize the support ing shoulder with a firm grip with one hand and assist the thoracic rotation with a light guiding touch on the back of the opposite shoulder with the other hand. Tactile THREAD THE NEEDLE UP Your body position and tactile feedback for the supporting shoulde r are the same as above. To assist the upward rotation, place your hand underneath the shoulder of the participant’s gesture arm and support the rotation by literally taking the weight of that shoulder into your hand. Notes PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 117 / 215 Kneeling SHOULDER SEPARATION APPLIED MECHANICAL PRINCIPLES Shoulder Organisation • Centring • Breathing EXERCISE AIMS & BENEFITS STARTING POSITION High Kneeling or Optimal Standing Body Position.  The arms are extended in front of the body at chest height.  The hands are placed on top of each other with the left above the right . MOVEMENT & BREATHING PATTERN Exhale Extend the right arm diagonally up and lower the left arm diagonally down. Scapula stability is maintained. The c entre stabilizes the lumba r-pelvic area. Inhale Return to the starting position placing the right hand on top of the left . Repeat the exercise 5 times each side. MAIN MUSCLES STABILIZING MUSCLES PLANE OF MOVEMENT Core Stability  Core Strength  Neutral L umbar Spine  Elongated Lumbar Spine  Segmental Spinal Movement  Page 118 / 215 ®Copyright Material Contemporary Pilates SHOULDER SEPARATION REGRESSIONS, PROGRESSIONS, VARIATIONS & MODIFICATIONS SHOULDER SEPARATION PARALLEL Lift and lower the arms in a vertical line . SHOULDER SEPARATION & CIRCLE Incorporate semicircular arm movements. AGAINST A WALL Execute the exercise against the wall for feedback. SUPINE Execute the exercise in supine for feedback and different muscular activity. TECHNICAL , KINESTHETIC, TACTILE INSTRUCTIONS & IMAGERY Technical Intensify the activation of the centre when you open your arms. Technical The head remains balanced on top of a long neck. Imaginary Imagine you are leaning against a wall and the back of your ribcage and head stay in contact with the w all at all times. Imaginary The hands never touch the imaginary wall. Kinesthetic Feel the ribcage melt into your belly as you open the arms. Kinesthetic Feel the shoulder blade gliding down as you lift your arm. Imaginary Imagine your arm to be a boom gate that is lifted by the shoulder blade.",495
